Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
Plymouth,Grand Voyager,1999.0,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,22.0,16.0,535.0
Plymouth,Grand Voyager,1999.0,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,22.0,16.0,535.0
Plymouth,Grand Voyager,2000.0,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,NaN,Passenger Minivan,23.0,16.0,535.0
Plymouth,Grand Voyager,2000.0,regular unleaded,158.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,23.0,16.0,535.0
Maserati,GranSport,2005.0,premium unleaded (required),395.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,11.0,238.0
Maserati,GranSport,NaN,premium unleaded (required),401.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,18.0,11.0,238.0
Maserati,GranSport,2006.0,premium unleaded (required),401.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,18.0,11.0,238.0
Maserati,GranSport,2006.0,premium unleaded (required),401.0,8.0,NaN,rear wheel drive,2.0,Compact,Convertible,18.0,11.0,238.0
Maserati,GranTurismo Convertible,2014.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2014.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2014.0,premium unleaded (required),444.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2015.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2015.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2015.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2015.0,premium unleaded (required),444.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2016.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2016.0,premium unleaded (required),454.0,8.0,AUTOMATIC,NaN,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2016.0,premium unleaded (required),444.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo Convertible,2016.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,20.0,13.0,238.0
Maserati,GranTurismo,2014.0,NaN,454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,NaN
Maserati,GranTurismo,2014.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,238.0
Maserati,GranTurismo,2015.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,238.0
Maserati,GranTurismo,2015.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,NaN,Large,Coupe,21.0,13.0,238.0
NaN,GranTurismo,2015.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,238.0
Maserati,GranTurismo,2016.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,238.0
Maserati,GranTurismo,2016.0,NaN,454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,238.0
Maserati,GranTurismo,2016.0,premium unleaded (required),454.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21.0,13.0,238.0
NaN,GS 200t,2016.0,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,NaN,21.0,454.0
Lexus,GS 200t,2016.0,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,33.0,22.0,454.0
Lexus,GS 200t,2017.0,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32.0,22.0,454.0
Lexus,GS 200t,2017.0,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30.0,21.0,454.0
Lexus,GS 300,2004.0,premium unleaded (required),220.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23.0,16.0,454.0
Lexus,GS 300,2005.0,premium unleaded (required),220.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23.0,16.0,454.0
Lexus,GS 300,2006.0,premium unleaded (required),245.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,454.0
Lexus,GS 300,2006.0,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,19.0,454.0
Lexus,GS 350,2015.0,premium unleaded (required),306.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,19.0,454.0
Lexus,GS 350,2015.0,premium unleaded (required),306.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,19.0,454.0
Lexus,GS 350,2015.0,premium unleaded (required),306.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,19.0,454.0
Lexus,GS 350,2015.0,NaN,306.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,19.0,454.0
Lexus,NaN,2016.0,premium unleaded (required),311.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,20.0,454.0
Lexus,GS 350,2016.0,premium unleaded (required),311.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,28.0,19.0,454.0
Lexus,GS 350,2016.0,premium unleaded (required),311.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,19.0,454.0
NaN,GS 350,2017.0,premium unleaded (required),311.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,NaN,20.0,454.0
Lexus,GS 350,2017.0,premium unleaded (required),311.0,NaN,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,454.0
Lexus,GS 350,2017.0,premium unleaded (required),311.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,19.0,454.0
Lexus,GS 350,2017.0,premium unleaded (required),311.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26.0,19.0,454.0
Lexus,NaN,1998.0,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,21.0,15.0,454.0
Lexus,GS 400,NaN,regular unleaded,NaN,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22.0,16.0,454.0
Lexus,GS 400,2000.0,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22.0,16.0,454.0
Lexus,GS 430,2005.0,premium unleaded (required),NaN,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22.0,16.0,454.0
Lexus,GS 430,2006.0,premium unleaded (required),300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23.0,16.0,454.0
Lexus,GS 430,2007.0,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23.0,16.0,454.0
Lexus,GS 450h,2014.0,premium unleaded (required),338.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34.0,29.0,454.0
Lexus,GS 450h,2015.0,premium unleaded (required),338.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,NaN,29.0,454.0
Lexus,GS 450h,2016.0,premium unleaded (required),338.0,NaN,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34.0,29.0,454.0
Lexus,GS 460,2009.0,premium unleaded (required),342.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24.0,17.0,454.0
Lexus,GS 460,2010.0,premium unleaded (required),342.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24.0,17.0,454.0
Lexus,GS 460,2011.0,premium unleaded (required),342.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24.0,NaN,454.0
Lexus,GS F,2016.0,premium unleaded (required),467.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24.0,16.0,454.0
Nissan,GT-R,2015.0,premium unleaded (recommended),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23.0,16.0,2009.0
NaN,GT-R,2015.0,premium unleaded (recommended),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,NaN,Midsize,Coupe,23.0,16.0,2009.0
Nissan,NaN,2015.0,premium unleaded (recommended),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23.0,16.0,2009.0
Nissan,GT-R,2015.0,premium unleaded (recommended),600.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23.0,16.0,2009.0
Nissan,GT-R,2016.0,premium unleaded (required),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22.0,16.0,2009.0
Nissan,GT-R,2016.0,premium unleaded (required),600.0,6.0,AUTOMATED_MANUAL,all wheel drive,NaN,Midsize,Coupe,22.0,16.0,2009.0
Nissan,NaN,2016.0,premium unleaded (required),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22.0,16.0,2009.0
Nissan,GT-R,2017.0,premium unleaded (required),565.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22.0,16.0,2009.0
Ford,GT,2005.0,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19.0,12.0,5657.0
NaN,GT,2006.0,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19.0,12.0,5657.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,NaN,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,NaN,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,NaN,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,NaN,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,NaN,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,NaN
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,NaN,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,NaN,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
NaN,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,NaN,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,NaN,2.0,Compact,2dr Hatchback,NaN,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),NaN,4.0,NaN,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2012.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,NaN,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,NaN,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,NaN,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,NaN,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,NaN,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,NaN,200.0,4.0,AUTOMATED_MANUAL,NaN,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,NaN,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,NaN,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,NaN,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,NaN,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,NaN,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,NaN,873.0
Volkswagen,NaN,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,NaN,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,NaN,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,NaN,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,NaN,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,NaN,front wheel drive,2.0,Compact,2dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,NaN,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,NaN,2013.0,NaN,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,NaN,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2013.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,NaN,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,24.0,873.0
Volkswagen,GTI,2014.0,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2014.0,premium unleaded (recommended),200.0,4.0,NaN,front wheel drive,4.0,Compact,4dr Hatchback,31.0,21.0,873.0
Volkswagen,GTI,2014.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,NaN,4dr Hatchback,33.0,24.0,873.0
Pontiac,GTO,2004.0,premium unleaded (required),350.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,20.0,15.0,210.0
Pontiac,GTO,2005.0,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19.0,14.0,210.0
Pontiac,GTO,2006.0,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19.0,14.0,210.0
Lexus,GX 460,2015.0,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20.0,15.0,454.0
Lexus,GX 460,2015.0,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20.0,15.0,454.0
Lexus,GX 460,2016.0,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20.0,15.0,454.0
Lexus,GX 460,2016.0,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20.0,15.0,454.0
Lexus,GX 460,2017.0,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18.0,15.0,454.0
Lexus,GX 460,2017.0,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18.0,15.0,454.0
Lexus,GX 470,2007.0,regular unleaded,263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,454.0
Lexus,GX 470,2008.0,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,454.0
Lexus,GX 470,2009.0,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,NaN,Midsize,4dr SUV,18.0,14.0,454.0
HUMMER,H3,2008.0,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18.0,13.0,130.0
NaN,H3,2008.0,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18.0,13.0,130.0
HUMMER,H3,2008.0,NaN,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16.0,13.0,NaN
HUMMER,H3,2009.0,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,130.0
HUMMER,H3,2009.0,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,130.0
HUMMER,H3,2009.0,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16.0,13.0,130.0
HUMMER,H3,2010.0,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16.0,13.0,130.0
HUMMER,H3,2010.0,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,130.0
HUMMER,H3,2010.0,regular unleaded,NaN,5.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,130.0
HUMMER,H3,2010.0,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18.0,14.0,130.0
HUMMER,H3T,2009.0,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,18.0,14.0,130.0
NaN,H3T,2009.0,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,16.0,13.0,130.0
HUMMER,H3T,2010.0,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,16.0,13.0,NaN
HUMMER,H3T,2010.0,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,18.0,14.0,130.0
HUMMER,H3T,2010.0,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18.0,14.0,130.0
HUMMER,H3T,2010.0,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,16.0,13.0,130.0
HUMMER,H3T,2010.0,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,18.0,14.0,130.0
Chevrolet,HHR,NaN,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30.0,22.0,1385.0
Chevrolet,HHR,2009.0,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29.0,21.0,1385.0
Chevrolet,HHR,2009.0,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32.0,22.0,1385.0
Chevrolet,HHR,2009.0,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29.0,21.0,1385.0
Chevrolet,HHR,2009.0,NaN,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32.0,22.0,1385.0
