Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Nissan,Pathfinder,1,regular unleaded,0.242071882,0.375,AUTOMATIC,four wheel drive,1,Large,4dr SUV,0.040935673,0.092307692,0.354907162,0.01582924
Nissan,Pathfinder,1,regular unleaded,0.242071882,0.375,AUTOMATIC,four wheel drive,1,Large,4dr SUV,0.040935673,0.092307692,0.354907162,0.020233519
Nissan,Pathfinder,0.740740741,regular unleaded,0.242071882,0.375,AUTOMATIC,four wheel drive,1,Large,4dr SUV,0.040935673,0.092307692,0.354907162,0.014525883
Volkswagen,Phaeton,0.518518519,premium unleaded (recommended),0.295983087,0.5,AUTOMATIC,all wheel drive,1,Large,Sedan,0.026315789,0.053846154,0.154022989,0.030330897
Volkswagen,Phaeton,0.518518519,premium unleaded (recommended),0.385835095,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.014619883,0.030769231,0.154022989,0.044866471
Volkswagen,Phaeton,0.518518519,premium unleaded (recommended),0.385835095,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.014619883,0.030769231,0.154022989,0.03774404
Volkswagen,Phaeton,0.555555556,premium unleaded (recommended),0.295983087,0.5,AUTOMATIC,all wheel drive,1,Large,Sedan,0.026315789,0.053846154,0.154022989,0.031469517
Volkswagen,Phaeton,0.555555556,premium unleaded (recommended),0.385835095,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.014619883,0.030769231,0.154022989,0.04559325
Volkswagen,Phaeton,0.555555556,premium unleaded (recommended),0.295983087,0.3125,AUTOMATIC,all wheel drive,1,Large,Sedan,0.026315789,0.053846154,0.154022989,0.035176089
Volkswagen,Phaeton,0.555555556,premium unleaded (required),0.385835095,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.014619883,0.030769231,0.154022989,0.04787049
Volkswagen,Phaeton,0.592592593,premium unleaded (required),0.411205074,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.014619883,0.030769231,0.154022989,0.04811275
Volkswagen,Phaeton,0.592592593,premium unleaded (required),0.411205074,0.75,AUTOMATIC,all wheel drive,0.5,Large,Sedan,0.014619883,0.030769231,0.154022989,0.04583551
Volkswagen,Phaeton,0.592592593,premium unleaded (required),0.295983087,0.5,AUTOMATIC,all wheel drive,1,Large,Sedan,0.026315789,0.053846154,0.154022989,0.031348388
Volkswagen,Phaeton,0.592592593,premium unleaded (required),0.295983087,0.3125,AUTOMATIC,all wheel drive,1,Large,Sedan,0.026315789,0.053846154,0.154022989,0.035054959
Rolls-Royce,Phantom Coupe,0.888888889,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,0,Large,Coupe,0.020467836,0.030769231,0.014854111,0.20909423
Rolls-Royce,Phantom Coupe,0.925925926,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,0,Large,Coupe,0.020467836,0.030769231,0.014854111,0.211407809
Rolls-Royce,Phantom Coupe,0.962962963,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,0,Large,Coupe,0.020467836,0.092307692,0.014854111,0.216834423
Rolls-Royce,Phantom Drophead Coupe,0.740740741,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,0,Large,Convertible,0.040935673,0.030769231,0.014854111,0.228983741
Rolls-Royce,Phantom Drophead Coupe,0.925925926,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,0,Large,Convertible,0.020467836,0.030769231,0.014854111,0.231491127
Rolls-Royce,Phantom Drophead Coupe,0.962962963,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,0,Large,Convertible,0.020467836,0.030769231,0.014854111,0.237414373
Rolls-Royce,Phantom,0.888888889,premium unleaded (required),0.420718816,0.3125,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.020467836,0.030769231,0.014854111,0.1942631
Rolls-Royce,Phantom,0.888888889,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.020467836,0.030769231,0.014854111,0.229172703
Rolls-Royce,Phantom,0.925925926,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.020467836,0.030769231,0.014854111,0.196424055
Rolls-Royce,Phantom,0.925925926,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.020467836,0.030769231,0.014854111,0.231684935
Rolls-Royce,Phantom,0.962962963,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.020467836,0.030769231,0.014854111,0.201475167
Rolls-Royce,Phantom,0.962962963,premium unleaded (required),0.420718816,0.75,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.020467836,0.030769231,0.014854111,0.237620294
Toyota,Pickup,0.111111111,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.061538462,0.358797524,2.28E-05
Toyota,Pickup,0.111111111,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.040935673,0.053846154,0.358797524,0.000266486
Toyota,Pickup,0.111111111,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.014619883,0.053846154,0.358797524,0.000107079
Toyota,Pickup,0.111111111,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.061538462,0.358797524,0
Toyota,Pickup,0.111111111,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.023391813,0.076923077,0.358797524,6.88E-05
Toyota,Pickup,0.111111111,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.076923077,0.274624226,6.30E-06
Toyota,Pickup,0.148148148,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.023391813,0.076923077,0.358797524,0.000141964
Toyota,Pickup,0.148148148,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.014619883,0.053846154,0.358797524,0.00013615
Toyota,Pickup,0.148148148,regular unleaded,0.06448203,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.092307692,0.358797524,0
Toyota,Pickup,0.148148148,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.092307692,0.358797524,0
Toyota,Pickup,0.148148148,regular unleaded,0.06448203,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.076923077,0.358797524,5.57E-05
Toyota,Pickup,0.148148148,regular unleaded,0.06448203,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.358797524,0
Toyota,Pickup,0.148148148,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.061538462,0.358797524,1.94E-05
Toyota,Pickup,0.148148148,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.014619883,0.092307692,0.358797524,0.000204952
Toyota,Pickup,0.148148148,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.061538462,0.358797524,9.11E-05
Toyota,Pickup,0.148148148,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.014619883,0.053846154,0.358797524,0.000338679
Toyota,Pickup,0.185185185,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.029239766,0.092307692,0.358797524,0.000150685
Toyota,Pickup,0.185185185,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.014619883,0.053846154,0.358797524,0.000334803
Toyota,Pickup,0.185185185,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0.5,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.358797524,9.55E-05
Toyota,Pickup,0.185185185,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.023391813,0.076923077,0.358797524,0.000267939
Toyota,Pickup,0.185185185,regular unleaded,0.06448203,0.25,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.076923077,0.274624226,0.000198168
Toyota,Pickup,0.185185185,regular unleaded,0.205073996,0.375,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.014619883,0.053846154,0.358797524,0.000441881
Toyota,Pickup,0.185185185,regular unleaded,0.06448203,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.358797524,0
Toyota,Pickup,0.185185185,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.029239766,0.069230769,0.358797524,0.000241291
Toyota,Pickup,0.185185185,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.014619883,0.053846154,0.358797524,0.000261156
Toyota,Pickup,0.185185185,regular unleaded,0.06448203,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.092307692,0.358797524,0
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.389036251,0.015368947
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.018421417
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.016943634
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,four wheel drive,1,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.015078235
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,four wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.389036251,0.019196648
Honda,Pilot,0.925925926,regular unleaded,0.205073996,0.375,AUTOMATIC,four wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.389036251,0.017912672
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,four wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.274624226,0.014278779
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,four wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.389036251,0.015853466
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.389036251,0.016943634
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.3125,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.016168403
Honda,Pilot,0.740740741,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.013503548
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.014593716
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,four wheel drive,0.5,Midsize,4dr SUV,0.038011696,0.084615385,0.389036251,0.017137442
Honda,Pilot,0.925925926,regular unleaded,0.206131078,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.035087719,0.076923077,0.389036251,0.017718865
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.018147664
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.092307692,0.389036251,0.021595018
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.017856953
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.017856953
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.017372433
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.015301114
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.016500299
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.274624226,0.014508925
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.016984818
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.013636791
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.015688729
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.014816595
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.016173249
Honda,Pilot,0.740740741,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.1,0.389036251,0.018978614
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.092307692,0.389036251,0.019850749
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.016984818
Honda,Pilot,0.962962963,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.01727553
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.01805076
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.016694107
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.018341472
Honda,Pilot,1,regular unleaded,0.237843552,0.3125,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.017469337
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.092307692,0.389036251,0.021837277
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.274624226,0.01805076
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.092307692,0.389036251,0.015034629
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.017178626
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.092307692,0.389036251,0.017566241
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.015906763
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.014726959
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.043859649,0.1,0.389036251,0.019220874
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.040935673,0.084615385,0.389036251,0.016391282
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.040935673,0.092307692,0.389036251,0.020093008
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.015519148
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.013854825
Honda,Pilot,1,regular unleaded,0.237843552,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.043859649,0.092307692,0.389036251,0.017178626
Mitsubishi,Precis,0.074074074,regular unleaded,0.027484144,0.25,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.052631579,0.138461538,0.076746242,0
Honda,Prelude,0.333333333,regular unleaded,0.153276956,0.25,MANUAL,front wheel drive,0,Compact,Coupe,0.035087719,0.1,0.389036251,0.000516013
Honda,Prelude,0.333333333,regular unleaded,0.153276956,0.25,MANUAL,front wheel drive,0,Compact,Coupe,0.035087719,0.1,0.389036251,0.000662338
Honda,Prelude,0.37037037,regular unleaded,0.153276956,0.25,MANUAL,front wheel drive,0,Compact,Coupe,0.038011696,0.1,0.389036251,0.000892969
Honda,Prelude,0.37037037,premium unleaded (required),0.153276956,0.25,MANUAL,front wheel drive,0,Compact,Coupe,0.038011696,0.1,0.389036251,0.000681718
Honda,Prelude,0.407407407,premium unleaded (required),0.153276956,0.25,MANUAL,front wheel drive,0,Compact,Coupe,0.038011696,0.1,0.389036251,0.011676911
Honda,Prelude,0.407407407,premium unleaded (required),0.153276956,0.25,AUTOMATIC,front wheel drive,0.5,Compact,Coupe,0.038011696,0.1,0.389036251,0.010465613
Honda,Prelude,0.407407407,premium unleaded (required),0.147991543,0.25,AUTOMATIC,front wheel drive,0,Compact,Coupe,0.035087719,0.092307692,0.389036251,0.010950132
Toyota,Previa,0.185185185,regular unleaded,0.087737844,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.061538462,0.358797524,0
Toyota,Previa,0.185185185,regular unleaded,0.11205074,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.061538462,0.274624226,0
Toyota,Previa,0.185185185,regular unleaded,0.087737844,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.061538462,0.358797524,0
Toyota,Previa,0.185185185,regular unleaded,0.205073996,0.3125,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.061538462,0.358797524,9.40E-05
Toyota,Previa,0.185185185,regular unleaded,0.11205074,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.069230769,0.358797524,0
Toyota,Previa,0.185185185,regular unleaded,0.087737844,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.020467836,0.061538462,0.358797524,4.26E-05
Toyota,Previa,0.185185185,regular unleaded,0.205073996,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.020467836,0.061538462,0.358797524,0
Toyota,Previa,0.185185185,regular unleaded,0.11205074,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.069230769,0.358797524,0
Toyota,Previa,0.222222222,regular unleaded,0.11205074,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.069230769,0.358797524,3.10E-05
Toyota,Previa,0.222222222,regular unleaded,0.11205074,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.069230769,0.358797524,0.000147294
Toyota,Previa,0.222222222,regular unleaded,0.11205074,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.020467836,0.061538462,0.358797524,0.000203014
Toyota,Previa,0.222222222,regular unleaded,0.11205074,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.020467836,0.061538462,0.358797524,9.50E-05
Toyota,Previa,0.259259259,regular unleaded,0.11205074,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.020467836,0.061538462,0.358797524,0.000187993
Toyota,Previa,0.259259259,regular unleaded,0.11205074,0.25,AUTOMATIC,all wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.069230769,0.358797524,0.000117254
Toyota,Previa,0.259259259,regular unleaded,0.11205074,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.020467836,0.061538462,0.358797524,0.00035273
Toyota,Previa,0.259259259,regular unleaded,0.11205074,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Passenger Minivan,0.023391813,0.069230769,0.358797524,0.000281021
Toyota,Prius c,0.888888889,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.00873588
Toyota,Prius c,0.888888889,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.008275587
Toyota,Prius c,0.888888889,regular unleaded,0.046511628,0.3125,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.009576521
Toyota,Prius c,0.740740741,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.010349329
Toyota,Prius c,0.925925926,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.008886081
Toyota,Prius c,0.925925926,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.009576521
Toyota,Prius c,0.925925926,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.008498466
Toyota,Prius c,0.925925926,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.010889567
Toyota,Prius c,0.962962963,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.008895771
Toyota,Prius c,0.740740741,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.008508156
Toyota,Prius c,0.962962963,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.010899258
Toyota,Prius c,0.962962963,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.009586211
Toyota,Prius c,0.962962963,regular unleaded,0.046511628,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.099415205,0.353846154,0.358797524,0.009377868
Toyota,Prius Prime,1,regular unleaded,0.069767442,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.040935673,0.369230769,0.358797524,0.01216143
Toyota,Prius Prime,1,regular unleaded,0.069767442,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.119883041,0.369230769,0.358797524,0.015068545
Toyota,Prius Prime,1,regular unleaded,0.069767442,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.119883041,0.369230769,0.358797524,0.012985113
Toyota,Prius v,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.01195551
Toyota,Prius v,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.012626569
Toyota,Prius v,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.014019561
Toyota,Prius v,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.013418757
Toyota,Prius v,0.962962963,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.01195551
Toyota,Prius v,0.962962963,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.012626569
Toyota,Prius v,0.962962963,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.014019561
Toyota,Prius v,0.962962963,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.081871345,0.284615385,0.358797524,0.013418757
Toyota,Prius v,1,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.078947368,0.276923077,0.358797524,0.01195551
Toyota,Prius v,1,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.040935673,0.276923077,0.358797524,0.013418757
Toyota,Prius v,1,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.078947368,0.276923077,0.358797524,0.012626569
Toyota,Prius v,1,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Midsize,Wagon,0.078947368,0.276923077,0.358797524,0.014019561
Toyota,Prius,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.105263158,0.338461538,0.358797524,0.011514597
Toyota,Prius,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.105263158,0.338461538,0.358797524,0.013568958
Toyota,Prius,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.105263158,0.338461538,0.274624226,0.010756325
Toyota,Prius,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.105263158,0.338461538,0.358797524,0.012808263
Toyota,Prius,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.105263158,0.338461538,0.358797524,0.01210571
Toyota,Prius,0.925925926,regular unleaded,0.083509514,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.105263158,0.338461538,0.358797524,0.010279073
Toyota,Prius,0.962962963,regular unleaded,0.069767442,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.040935673,0.361538462,0.358797524,0.010756325
Toyota,Prius,0.962962963,regular unleaded,0.205073996,0.25,AUTOMATIC,front wheel drive,1,Compact,4dr Hatchback,0.111111111,0.361538462,0.358797524,0.011749589
